,y_true,probs,fold,run,Model
43,0.0,0.025308609492643814,0,7,LogisticRegression
44,0.0,0.05778144510742539,0,7,LogisticRegression
45,0.0,0.06163069941895097,0,7,LogisticRegression
46,0.0,0.011240427368896114,0,7,LogisticRegression
47,0.0,0.004139422779036408,0,7,LogisticRegression
48,0.0,0.03894350620445788,0,7,LogisticRegression
49,1.0,0.9139114866135502,0,7,LogisticRegression
50,0.0,0.019935949411919774,0,7,LogisticRegression
51,0.0,0.08228226615359549,0,7,LogisticRegression
52,0.0,0.014750257252501835,0,7,LogisticRegression
53,0.0,0.0028291411099900503,0,7,LogisticRegression
54,0.0,0.02254967415214692,0,7,LogisticRegression
55,0.0,0.06200590249791393,0,7,LogisticRegression
56,1.0,0.9147140708478896,0,7,LogisticRegression
57,0.0,0.002477368219047157,0,7,LogisticRegression
58,0.0,0.01941231495704826,0,7,LogisticRegression
59,1.0,0.908501102529862,0,7,LogisticRegression
60,1.0,0.9152540818919163,0,7,LogisticRegression
61,1.0,0.7216423001137019,0,7,LogisticRegression
62,1.0,0.15599549208999106,0,7,LogisticRegression
63,1.0,0.8846603798038157,0,7,LogisticRegression
64,0.0,0.012801387646601258,0,7,LogisticRegression
65,0.0,0.036321215787757356,0,7,LogisticRegression
66,0.0,0.0021700347238610635,0,7,LogisticRegression
67,0.0,0.1947613473732604,0,7,LogisticRegression
68,0.0,0.32334783603044603,0,7,LogisticRegression
69,0.0,0.07818891980960478,0,7,LogisticRegression
70,0.0,0.002522327401777479,0,7,LogisticRegression
71,0.0,0.04522637213788998,0,7,LogisticRegression
72,0.0,0.0027483831859881286,0,7,LogisticRegression
73,1.0,0.8038511442797519,0,7,LogisticRegression
74,0.0,0.06673014957375276,0,7,LogisticRegression
75,0.0,0.010205432593686184,0,7,LogisticRegression
76,0.0,0.003645684060758042,0,7,LogisticRegression
77,0.0,0.4771137033747628,0,7,LogisticRegression
78,0.0,0.28933282974451524,0,7,LogisticRegression
0,0.0,0.0038412315900693945,1,7,LogisticRegression
1,0.0,0.9443901741141362,1,7,LogisticRegression
2,0.0,0.04563039613137117,1,7,LogisticRegression
3,0.0,0.32792034468432574,1,7,LogisticRegression
4,0.0,0.0023570757434995273,1,7,LogisticRegression
5,0.0,0.025187065512378783,1,7,LogisticRegression
6,1.0,0.6710021544975605,1,7,LogisticRegression
7,1.0,0.731807429938097,1,7,LogisticRegression
8,0.0,0.004842197933966875,1,7,LogisticRegression
9,0.0,0.028135720089978805,1,7,LogisticRegression
10,1.0,0.9500192911213017,1,7,LogisticRegression
11,0.0,0.004619759696894394,1,7,LogisticRegression
12,0.0,0.0031794308519416748,1,7,LogisticRegression
13,0.0,0.002347770142347042,1,7,LogisticRegression
14,0.0,0.0030831164237327996,1,7,LogisticRegression
15,0.0,0.007123086229107728,1,7,LogisticRegression
16,0.0,0.03561289515679581,1,7,LogisticRegression
17,0.0,0.08909910977870202,1,7,LogisticRegression
18,0.0,0.003389346454964915,1,7,LogisticRegression
19,1.0,0.8540612222434794,1,7,LogisticRegression
20,0.0,0.002695644087195508,1,7,LogisticRegression
21,0.0,0.0025305810767857076,1,7,LogisticRegression
22,1.0,0.10440962354527028,1,7,LogisticRegression
23,0.0,0.021822801738023662,1,7,LogisticRegression
24,0.0,0.04242637465651166,1,7,LogisticRegression
25,0.0,0.014427319186113252,1,7,LogisticRegression
26,0.0,0.004858233237991748,1,7,LogisticRegression
27,0.0,0.06798183796668765,1,7,LogisticRegression
28,0.0,0.013504030929179326,1,7,LogisticRegression
29,1.0,0.9340896011658172,1,7,LogisticRegression
30,0.0,0.0843332751606983,1,7,LogisticRegression
31,0.0,0.026903320947683922,1,7,LogisticRegression
32,0.0,0.046309406025013614,1,7,LogisticRegression
33,1.0,0.09624792822552886,1,7,LogisticRegression
34,0.0,0.05643506555654253,1,7,LogisticRegression
35,1.0,0.9328591818716548,1,7,LogisticRegression
36,0.0,0.2647334076377756,1,7,LogisticRegression
37,0.0,0.9521032226680723,1,7,LogisticRegression
38,0.0,0.0026976107586889333,1,7,LogisticRegression
39,1.0,0.9039248720945998,1,7,LogisticRegression
40,1.0,0.9623880127810313,1,7,LogisticRegression
41,0.0,0.0089466833792897,1,7,LogisticRegression
42,1.0,0.874296770696456,1,7,LogisticRegression
43,0.0,0.03607138220232939,1,7,LogisticRegression
44,1.0,0.974974511492758,1,7,LogisticRegression
45,0.0,0.03349084941281841,1,7,LogisticRegression
46,0.0,0.589561396556909,1,7,LogisticRegression
47,1.0,0.7069444090339573,1,7,LogisticRegression
48,0.0,0.024447710566570004,1,7,LogisticRegression
49,0.0,0.036027163146383386,1,7,LogisticRegression
50,0.0,0.01188581484072924,1,7,LogisticRegression
51,0.0,0.008764993484509029,1,7,LogisticRegression
52,0.0,0.0028662346540266883,1,7,LogisticRegression
53,0.0,0.06250314180153656,1,7,LogisticRegression
54,1.0,0.9384600132388106,1,7,LogisticRegression
55,0.0,0.10757129971075888,1,7,LogisticRegression
56,0.0,0.015974230970083672,1,7,LogisticRegression
57,0.0,0.2900927434363204,1,7,LogisticRegression
58,0.0,0.04388105526606374,1,7,LogisticRegression
59,0.0,0.062308426946908836,1,7,LogisticRegression
60,0.0,0.03576727032525538,1,7,LogisticRegression
61,0.0,0.18944566597194498,1,7,LogisticRegression
62,0.0,0.002845953971031937,1,7,LogisticRegression
63,1.0,0.8560243160913725,1,7,LogisticRegression
64,0.0,0.008577199950320403,1,7,LogisticRegression
65,0.0,0.03644645722141504,1,7,LogisticRegression
66,0.0,0.03311649000521697,1,7,LogisticRegression
67,1.0,0.7454766129876156,1,7,LogisticRegression
68,1.0,0.590638265714088,1,7,LogisticRegression
69,0.0,0.027678121137818465,1,7,LogisticRegression
70,0.0,0.00717228880002495,1,7,LogisticRegression
71,0.0,0.0025850053891715583,1,7,LogisticRegression
72,0.0,0.552879255165565,1,7,LogisticRegression
73,0.0,0.046068789949713945,1,7,LogisticRegression
74,1.0,0.03644125966038877,1,7,LogisticRegression
75,0.0,0.03217243944206587,1,7,LogisticRegression
76,1.0,0.7147760987900789,1,7,LogisticRegression
77,0.0,0.47865598027256734,1,7,LogisticRegression
78,0.0,0.026079558079374492,1,7,LogisticRegression
0,0.0,0.002164075002082975,2,7,LogisticRegression
1,0.0,0.037853184174100586,2,7,LogisticRegression
2,1.0,0.9128182229903953,2,7,LogisticRegression
3,0.0,0.3782446321094776,2,7,LogisticRegression
4,1.0,0.9610827258991695,2,7,LogisticRegression
5,0.0,0.0022790618239552783,2,7,LogisticRegression
6,0.0,0.0022164856907604972,2,7,LogisticRegression
7,0.0,0.139244565781478,2,7,LogisticRegression
8,1.0,0.8933179878483948,2,7,LogisticRegression
9,0.0,0.002069050072342931,2,7,LogisticRegression
10,0.0,0.08449807827550787,2,7,LogisticRegression
11,0.0,0.002347646686224883,2,7,LogisticRegression
12,0.0,0.03603331495947743,2,7,LogisticRegression
13,0.0,0.005682429141180527,2,7,LogisticRegression
14,0.0,0.0020913071600240645,2,7,LogisticRegression
15,0.0,0.03831723732699461,2,7,LogisticRegression
16,0.0,0.053443343902011574,2,7,LogisticRegression
17,0.0,0.08972205785937833,2,7,LogisticRegression
18,1.0,0.9075594693065899,2,7,LogisticRegression
19,0.0,0.7624631844554786,2,7,LogisticRegression
20,0.0,0.07047256828866849,2,7,LogisticRegression
21,1.0,0.7092165160280265,2,7,LogisticRegression
22,0.0,0.13622903880173495,2,7,LogisticRegression
23,0.0,0.021925411817894966,2,7,LogisticRegression
24,0.0,0.05481352984938353,2,7,LogisticRegression
25,0.0,0.06706154585790847,2,7,LogisticRegression
26,1.0,0.8279950158502947,2,7,LogisticRegression
27,1.0,0.7020075255859209,2,7,LogisticRegression
28,1.0,0.8172018214385284,2,7,LogisticRegression
29,0.0,0.010831183773372145,2,7,LogisticRegression
30,1.0,0.8916847279535923,2,7,LogisticRegression
31,0.0,0.004156310705227493,2,7,LogisticRegression
32,0.0,0.026499737263420645,2,7,LogisticRegression
33,0.0,0.0025134885885686378,2,7,LogisticRegression
34,0.0,0.03234462054410165,2,7,LogisticRegression
35,0.0,0.0031299189636606168,2,7,LogisticRegression
36,1.0,0.26328874134634556,2,7,LogisticRegression
37,0.0,0.05182803323219525,2,7,LogisticRegression
38,0.0,0.06369637623547124,2,7,LogisticRegression
39,0.0,0.0021718643157014376,2,7,LogisticRegression
40,0.0,0.04691554575561745,2,7,LogisticRegression
41,0.0,0.004470432237985058,2,7,LogisticRegression
42,0.0,0.05541452527984946,2,7,LogisticRegression
43,1.0,0.9039506870527969,2,7,LogisticRegression
44,1.0,0.8498970314927239,2,7,LogisticRegression
45,1.0,0.49840382520197657,2,7,LogisticRegression
46,0.0,0.06856119224442885,2,7,LogisticRegression
47,1.0,0.9175794432784957,2,7,LogisticRegression
48,1.0,0.9135405280672937,2,7,LogisticRegression
49,0.0,0.03806938762264791,2,7,LogisticRegression
50,0.0,0.0022169667692923394,2,7,LogisticRegression
51,0.0,0.004525259914337614,2,7,LogisticRegression
52,0.0,0.09605032580740079,2,7,LogisticRegression
53,0.0,0.01682998189594163,2,7,LogisticRegression
54,1.0,0.9379444898067046,2,7,LogisticRegression
55,0.0,0.05462383602846481,2,7,LogisticRegression
56,0.0,0.0027896237723585705,2,7,LogisticRegression
57,0.0,0.06192934436750105,2,7,LogisticRegression
58,0.0,0.05570748206306956,2,7,LogisticRegression
59,1.0,0.5484358042883023,2,7,LogisticRegression
60,0.0,0.02711662162805695,2,7,LogisticRegression
61,0.0,0.0022891841078173155,2,7,LogisticRegression
62,0.0,0.09262157961225863,2,7,LogisticRegression
63,0.0,0.1736266807347414,2,7,LogisticRegression
64,0.0,0.6560519032769367,2,7,LogisticRegression
65,1.0,0.8767929511250043,2,7,LogisticRegression
66,0.0,0.057215573838687805,2,7,LogisticRegression
67,0.0,0.02893942720436796,2,7,LogisticRegression
68,1.0,0.5309383265721432,2,7,LogisticRegression
69,1.0,0.6668794465882625,2,7,LogisticRegression
70,0.0,0.11868024694398288,2,7,LogisticRegression
71,0.0,0.1087970446442968,2,7,LogisticRegression
72,0.0,0.07604347261349241,2,7,LogisticRegression
73,0.0,0.020536852202156036,2,7,LogisticRegression
74,0.0,0.006924049950419803,2,7,LogisticRegression
75,0.0,0.0201455238418933,2,7,LogisticRegression
76,0.0,0.05945152263522107,2,7,LogisticRegression
77,0.0,0.05653880076511909,2,7,LogisticRegression
78,0.0,0.07690468389931211,2,7,LogisticRegression
0,0.0,0.00236357272103384,3,7,LogisticRegression
1,0.0,0.021198526165876207,3,7,LogisticRegression
2,1.0,0.8677456352921599,3,7,LogisticRegression
3,0.0,0.05065133132490594,3,7,LogisticRegression
4,0.0,0.03376991873329677,3,7,LogisticRegression
5,0.0,0.08307820523717493,3,7,LogisticRegression
6,1.0,0.6072295544627067,3,7,LogisticRegression
7,0.0,0.06519856772543793,3,7,LogisticRegression
8,0.0,0.17501115838960019,3,7,LogisticRegression
9,1.0,0.8053318336043747,3,7,LogisticRegression
10,1.0,0.6829011314151524,3,7,LogisticRegression
11,0.0,0.6634216204540664,3,7,LogisticRegression
12,1.0,0.9197620506379866,3,7,LogisticRegression
13,0.0,0.03504139823031651,3,7,LogisticRegression
14,1.0,0.9264486541202938,3,7,LogisticRegression
15,0.0,0.001782279240972921,3,7,LogisticRegression
16,0.0,0.005483199401281837,3,7,LogisticRegression
17,1.0,0.9182228811611134,3,7,LogisticRegression
18,0.0,0.07109857295123524,3,7,LogisticRegression
19,1.0,0.8534722723267246,3,7,LogisticRegression
20,0.0,0.04992688190498579,3,7,LogisticRegression
21,1.0,0.8960930344388844,3,7,LogisticRegression
22,0.0,0.07607803005005921,3,7,LogisticRegression
23,0.0,0.0691366035199935,3,7,LogisticRegression
24,1.0,0.9109342012136811,3,7,LogisticRegression
25,0.0,0.002117940123596965,3,7,LogisticRegression
26,0.0,0.001804445130592358,3,7,LogisticRegression
27,0.0,0.001806275738170167,3,7,LogisticRegression
28,0.0,0.0018200844811583309,3,7,LogisticRegression
29,0.0,0.0162276657200465,3,7,LogisticRegression
30,0.0,0.9307454225903609,3,7,LogisticRegression
31,1.0,0.94272774788507,3,7,LogisticRegression
32,0.0,0.04244717858073381,3,7,LogisticRegression
33,0.0,0.09778248768299033,3,7,LogisticRegression
34,0.0,0.06573196181708103,3,7,LogisticRegression
35,0.0,0.021003261364726862,3,7,LogisticRegression
36,0.0,0.0918908165170371,3,7,LogisticRegression
37,1.0,0.058406877614417464,3,7,LogisticRegression
38,0.0,0.0017556160949253473,3,7,LogisticRegression
39,0.0,0.0019047771670960404,3,7,LogisticRegression
40,0.0,0.011957715096950221,3,7,LogisticRegression
41,0.0,0.048866416894575194,3,7,LogisticRegression
42,0.0,0.002548106466380252,3,7,LogisticRegression
43,0.0,0.11761969283755933,3,7,LogisticRegression
44,1.0,0.9414006901955377,3,7,LogisticRegression
45,0.0,0.0540898644164975,3,7,LogisticRegression
46,1.0,0.9524681508653596,3,7,LogisticRegression
47,0.0,0.08826840195635544,3,7,LogisticRegression
48,0.0,0.0019135210919747087,3,7,LogisticRegression
49,0.0,0.002428633756508596,3,7,LogisticRegression
50,1.0,0.8560059257197838,3,7,LogisticRegression
51,0.0,0.0021796527542724577,3,7,LogisticRegression
52,0.0,0.04245145981981062,3,7,LogisticRegression
53,0.0,0.04296631565976812,3,7,LogisticRegression
54,0.0,0.08788169505870581,3,7,LogisticRegression
55,0.0,0.00384973328420479,3,7,LogisticRegression
56,0.0,0.10153342813866259,3,7,LogisticRegression
57,0.0,0.05118814134952677,3,7,LogisticRegression
58,0.0,0.0022667090712888884,3,7,LogisticRegression
59,0.0,0.5941810998385125,3,7,LogisticRegression
60,0.0,0.05523720686265283,3,7,LogisticRegression
61,0.0,0.043555726502793,3,7,LogisticRegression
62,0.0,0.00423543082195072,3,7,LogisticRegression
63,1.0,0.9375040654608152,3,7,LogisticRegression
64,1.0,0.9171196723053449,3,7,LogisticRegression
65,0.0,0.0718979436276327,3,7,LogisticRegression
66,0.0,0.014679241592729991,3,7,LogisticRegression
67,0.0,0.03429770811028123,3,7,LogisticRegression
68,0.0,0.037204829713311134,3,7,LogisticRegression
69,0.0,0.052498910857977615,3,7,LogisticRegression
70,0.0,0.0020942156257471784,3,7,LogisticRegression
71,0.0,0.053152004195586494,3,7,LogisticRegression
72,0.0,0.08821980105515634,3,7,LogisticRegression
73,1.0,0.22502650039323716,3,7,LogisticRegression
74,0.0,0.053682773009104366,3,7,LogisticRegression
75,0.0,0.05295320118376922,3,7,LogisticRegression
76,1.0,0.4781044412726634,3,7,LogisticRegression
77,1.0,0.7105602784027845,3,7,LogisticRegression
78,0.0,0.06622119183250567,3,7,LogisticRegression
0,0.0,0.003931802823262513,4,7,LogisticRegression
1,0.0,0.083725688604848,4,7,LogisticRegression
2,0.0,0.06264860508784412,4,7,LogisticRegression
3,0.0,0.004750999960655325,4,7,LogisticRegression
4,0.0,0.03492326833112229,4,7,LogisticRegression
5,0.0,0.0028247498340396963,4,7,LogisticRegression
6,1.0,0.9472508525550491,4,7,LogisticRegression
7,0.0,0.0023032561646681837,4,7,LogisticRegression
8,0.0,0.00616462337182217,4,7,LogisticRegression
9,0.0,0.06595438376171733,4,7,LogisticRegression
10,0.0,0.02850583775161077,4,7,LogisticRegression
11,1.0,0.7174597060244594,4,7,LogisticRegression
12,1.0,0.8442919899385362,4,7,LogisticRegression
13,1.0,0.9089502205266574,4,7,LogisticRegression
14,0.0,0.013052923255681158,4,7,LogisticRegression
15,0.0,0.003780886975791715,4,7,LogisticRegression
16,0.0,0.019561586087840768,4,7,LogisticRegression
17,0.0,0.0025819135523777446,4,7,LogisticRegression
18,0.0,0.8948136141642876,4,7,LogisticRegression
19,0.0,0.002352012956825859,4,7,LogisticRegression
20,0.0,0.04441533450148809,4,7,LogisticRegression
21,0.0,0.009409883335844364,4,7,LogisticRegression
22,0.0,0.012824832861654579,4,7,LogisticRegression
23,1.0,0.7697839102259036,4,7,LogisticRegression
24,0.0,0.010794399952227281,4,7,LogisticRegression
25,1.0,0.9381833313786352,4,7,LogisticRegression
26,0.0,0.003464860424563425,4,7,LogisticRegression
27,0.0,0.0026248551828114267,4,7,LogisticRegression
28,0.0,0.0028883521021974656,4,7,LogisticRegression
29,0.0,0.0023844514344888105,4,7,LogisticRegression
30,1.0,0.4635449742602476,4,7,LogisticRegression
31,1.0,0.9221423071075288,4,7,LogisticRegression
32,1.0,0.9273140425201423,4,7,LogisticRegression
33,1.0,0.08810293333001361,4,7,LogisticRegression
34,0.0,0.06441249929045764,4,7,LogisticRegression
35,0.0,0.6618836513467757,4,7,LogisticRegression
36,0.0,0.017998761374686537,4,7,LogisticRegression
37,0.0,0.0584629378467081,4,7,LogisticRegression
38,1.0,0.8763961591593322,4,7,LogisticRegression
39,0.0,0.05753380071448241,4,7,LogisticRegression
40,0.0,0.0024857982336824423,4,7,LogisticRegression
41,0.0,0.03177995072372958,4,7,LogisticRegression
42,0.0,0.04770228407164825,4,7,LogisticRegression
43,0.0,0.01582627105857896,4,7,LogisticRegression
44,0.0,0.07327148996082282,4,7,LogisticRegression
45,1.0,0.6158457757511514,4,7,LogisticRegression
46,0.0,0.1782211144013173,4,7,LogisticRegression
47,0.0,0.058469773284772944,4,7,LogisticRegression
48,0.0,0.0478336104516164,4,7,LogisticRegression
49,1.0,0.9512803490787584,4,7,LogisticRegression
50,0.0,0.004730977909807802,4,7,LogisticRegression
51,0.0,0.03285558644144589,4,7,LogisticRegression
52,0.0,0.0025427240605912925,4,7,LogisticRegression
53,1.0,0.8755557585992934,4,7,LogisticRegression
54,0.0,0.047811167915617445,4,7,LogisticRegression
55,1.0,0.8898393614379386,4,7,LogisticRegression
56,1.0,0.6605362122465139,4,7,LogisticRegression
57,0.0,0.053916417979753654,4,7,LogisticRegression
58,0.0,0.0322956525542483,4,7,LogisticRegression
59,0.0,0.22422025592763467,4,7,LogisticRegression
60,0.0,0.05404606023797392,4,7,LogisticRegression
61,1.0,0.9396441303485202,4,7,LogisticRegression
62,0.0,0.043367411416555396,4,7,LogisticRegression
63,0.0,0.0032548744929719814,4,7,LogisticRegression
64,0.0,0.04772168967917621,4,7,LogisticRegression
65,0.0,0.04452062416439224,4,7,LogisticRegression
66,0.0,0.0028528317386808653,4,7,LogisticRegression
67,1.0,0.9281959148819502,4,7,LogisticRegression
68,0.0,0.0458070436696185,4,7,LogisticRegression
69,0.0,0.012976791535006523,4,7,LogisticRegression
70,0.0,0.45962005593365884,4,7,LogisticRegression
71,1.0,0.43267374984270207,4,7,LogisticRegression
72,0.0,0.8158492833330288,4,7,LogisticRegression
73,0.0,0.02762928213204975,4,7,LogisticRegression
74,0.0,0.0024042149274104796,4,7,LogisticRegression
75,0.0,0.06560195477159735,4,7,LogisticRegression
76,0.0,0.04394191455790891,4,7,LogisticRegression
77,0.0,0.05583966731229088,4,7,LogisticRegression
0,0.0,0.042507057643659106,0,8,LogisticRegression
1,0.0,0.004487474731984286,0,8,LogisticRegression
2,0.0,0.02596121781532954,0,8,LogisticRegression
3,0.0,0.0020856168860193475,0,8,LogisticRegression
4,1.0,0.9390734732947773,0,8,LogisticRegression
5,0.0,0.07447410724216161,0,8,LogisticRegression
6,0.0,0.33491881718041944,0,8,LogisticRegression
7,1.0,0.7543870469367309,0,8,LogisticRegression
8,0.0,0.6606795120948379,0,8,LogisticRegression
9,1.0,0.01948951206943248,0,8,LogisticRegression
10,0.0,0.00207429027063125,0,8,LogisticRegression
11,0.0,0.019062947759211576,0,8,LogisticRegression
12,0.0,0.0021278351033600673,0,8,LogisticRegression
13,0.0,0.0056942172455518355,0,8,LogisticRegression
14,0.0,0.0021178457145581537,0,8,LogisticRegression
15,0.0,0.0022853542553563843,0,8,LogisticRegression
16,0.0,0.0020959704002940587,0,8,LogisticRegression
17,1.0,0.9244538004799475,0,8,LogisticRegression
18,0.0,0.009966859404256687,0,8,LogisticRegression
19,0.0,0.0021219970140878616,0,8,LogisticRegression
20,0.0,0.0021790437380998567,0,8,LogisticRegression
21,0.0,0.040947622716034644,0,8,LogisticRegression
22,0.0,0.01590712724811761,0,8,LogisticRegression
23,1.0,0.9131127772496472,0,8,LogisticRegression
24,1.0,0.8998771094456985,0,8,LogisticRegression
25,0.0,0.038089393406408364,0,8,LogisticRegression
26,0.0,0.0745544719303384,0,8,LogisticRegression
27,0.0,0.08456319174863348,0,8,LogisticRegression
28,1.0,0.6968882602769076,0,8,LogisticRegression
29,0.0,0.07488118057422616,0,8,LogisticRegression
30,1.0,0.9114825137353164,0,8,LogisticRegression
31,0.0,0.3616059652020097,0,8,LogisticRegression
32,1.0,0.9470872929992593,0,8,LogisticRegression
33,0.0,0.06286545164091628,0,8,LogisticRegression
34,0.0,0.004180803718240555,0,8,LogisticRegression
35,0.0,0.0060254808172008215,0,8,LogisticRegression
36,0.0,0.05706761941487224,0,8,LogisticRegression
37,0.0,0.03436205300622274,0,8,LogisticRegression
38,1.0,0.5682990848436131,0,8,LogisticRegression
39,0.0,0.003110030815990201,0,8,LogisticRegression
40,0.0,0.06900852454867493,0,8,LogisticRegression
41,0.0,0.002178962214674512,0,8,LogisticRegression
42,0.0,0.06197181466115954,0,8,LogisticRegression
43,0.0,0.0026251563180330994,0,8,LogisticRegression
44,0.0,0.06325340953893517,0,8,LogisticRegression
45,1.0,0.9375033459160784,0,8,LogisticRegression
46,0.0,0.01958769864095219,0,8,LogisticRegression
47,1.0,0.8442203919780343,0,8,LogisticRegression
48,0.0,0.09010741506576932,0,8,LogisticRegression
49,1.0,0.8806264606633036,0,8,LogisticRegression
50,0.0,0.07568449330397929,0,8,LogisticRegression
51,0.0,0.06931462157674377,0,8,LogisticRegression
52,0.0,0.0021954182901802277,0,8,LogisticRegression
53,0.0,0.0035862005115190076,0,8,LogisticRegression
54,0.0,0.043286597059061856,0,8,LogisticRegression
55,0.0,0.0948860617651556,0,8,LogisticRegression
56,0.0,0.0046315889510860605,0,8,LogisticRegression
57,0.0,0.06525437287028249,0,8,LogisticRegression
58,0.0,0.01823101153668981,0,8,LogisticRegression
59,1.0,0.9279201215392555,0,8,LogisticRegression
60,0.0,0.5626608269687857,0,8,LogisticRegression
61,1.0,0.7493132407020751,0,8,LogisticRegression
62,0.0,0.05154871668735935,0,8,LogisticRegression
63,0.0,0.005238701164298351,0,8,LogisticRegression
64,1.0,0.5703133819900797,0,8,LogisticRegression
65,0.0,0.06302927400364779,0,8,LogisticRegression
66,0.0,0.00847524114151888,0,8,LogisticRegression
67,1.0,0.9018390200702219,0,8,LogisticRegression
68,0.0,0.5496845472101318,0,8,LogisticRegression
69,0.0,0.0025153460570942485,0,8,LogisticRegression
70,1.0,0.7257066200519595,0,8,LogisticRegression
71,0.0,0.04165337326710233,0,8,LogisticRegression
72,0.0,0.007117631807008443,0,8,LogisticRegression
73,0.0,0.007752877416191228,0,8,LogisticRegression
74,1.0,0.5486684641385944,0,8,LogisticRegression
75,0.0,0.45050556133137964,0,8,LogisticRegression
76,0.0,0.06332540028547376,0,8,LogisticRegression
77,0.0,0.058935153016750196,0,8,LogisticRegression
78,0.0,0.07367085174857818,0,8,LogisticRegression
0,0.0,0.0030429851417442884,1,8,LogisticRegression
1,0.0,0.0036324719130630054,1,8,LogisticRegression
2,1.0,0.9002914928846288,1,8,LogisticRegression
3,0.0,0.07209861467663742,1,8,LogisticRegression
4,0.0,0.03263220349189416,1,8,LogisticRegression
5,0.0,0.13652139047455075,1,8,LogisticRegression
6,0.0,0.2947680031980659,1,8,LogisticRegression
7,0.0,0.00214737074609483,1,8,LogisticRegression
8,0.0,0.03431244701088864,1,8,LogisticRegression
9,0.0,0.03637232650553524,1,8,LogisticRegression
10,1.0,0.9683677862320799,1,8,LogisticRegression
11,0.0,0.002118579387074305,1,8,LogisticRegression
12,0.0,0.002059590150525022,1,8,LogisticRegression
13,0.0,0.00543470415243193,1,8,LogisticRegression
14,0.0,0.002260315528758858,1,8,LogisticRegression
15,0.0,0.030887849845497445,1,8,LogisticRegression
16,1.0,0.6694441931943811,1,8,LogisticRegression
17,1.0,0.7656880637322215,1,8,LogisticRegression
18,0.0,0.04352335757693938,1,8,LogisticRegression
19,1.0,0.9201694607946087,1,8,LogisticRegression
20,0.0,0.0021957623121464324,1,8,LogisticRegression
21,0.0,0.054858595595661155,1,8,LogisticRegression
22,1.0,0.9230072459500638,1,8,LogisticRegression
23,0.0,0.0023206636696137197,1,8,LogisticRegression
24,0.0,0.0035728729510954072,1,8,LogisticRegression
25,0.0,0.0025808935661287987,1,8,LogisticRegression
26,0.0,0.8835297134449306,1,8,LogisticRegression
27,0.0,0.053634654190140366,1,8,LogisticRegression
28,0.0,0.06852897550122287,1,8,LogisticRegression
29,0.0,0.00931206148548727,1,8,LogisticRegression
30,0.0,0.9250351778660694,1,8,LogisticRegression
31,0.0,0.16474243821142628,1,8,LogisticRegression
32,1.0,0.11200983710923174,1,8,LogisticRegression
33,0.0,0.0180985898775508,1,8,LogisticRegression
34,1.0,0.881889634855699,1,8,LogisticRegression
35,1.0,0.6994367247232458,1,8,LogisticRegression
36,0.0,0.002223530148338295,1,8,LogisticRegression
37,0.0,0.0021004141420133226,1,8,LogisticRegression
38,0.0,0.010605601399547523,1,8,LogisticRegression
39,0.0,0.016410303814128994,1,8,LogisticRegression
40,1.0,0.8990124115116197,1,8,LogisticRegression
41,0.0,0.05571126914263736,1,8,LogisticRegression
42,0.0,0.006810290157608333,1,8,LogisticRegression
43,0.0,0.08474303522598864,1,8,LogisticRegression
44,1.0,0.7731198396613016,1,8,LogisticRegression
45,0.0,0.011747789430776685,1,8,LogisticRegression
46,0.0,0.21943684386207332,1,8,LogisticRegression
47,1.0,0.9532576783952184,1,8,LogisticRegression
48,0.0,0.06663530305501957,1,8,LogisticRegression
49,1.0,0.9424491906994963,1,8,LogisticRegression
50,0.0,0.05533542040495642,1,8,LogisticRegression
51,0.0,0.004327135183001635,1,8,LogisticRegression
52,0.0,0.3425001238691956,1,8,LogisticRegression
53,1.0,0.9463430915286997,1,8,LogisticRegression
54,0.0,0.03826027626753837,1,8,LogisticRegression
55,0.0,0.03562980075451643,1,8,LogisticRegression
56,0.0,0.014083518684314001,1,8,LogisticRegression
57,1.0,0.8710879597225282,1,8,LogisticRegression
58,0.0,0.052356120789456236,1,8,LogisticRegression
59,0.0,0.011658490567233105,1,8,LogisticRegression
60,0.0,0.02120210755292788,1,8,LogisticRegression
61,0.0,0.05364637243930663,1,8,LogisticRegression
62,0.0,0.024813224742097344,1,8,LogisticRegression
63,0.0,0.1769258124513976,1,8,LogisticRegression
64,1.0,0.9271996538392667,1,8,LogisticRegression
65,0.0,0.023145463106145715,1,8,LogisticRegression
66,0.0,0.0020889610691663283,1,8,LogisticRegression
67,0.0,0.013716074608048105,1,8,LogisticRegression
68,0.0,0.05031374301854648,1,8,LogisticRegression
69,0.0,0.16997947191960436,1,8,LogisticRegression
70,1.0,0.737581639162332,1,8,LogisticRegression
71,0.0,0.02918014713458305,1,8,LogisticRegression
72,0.0,0.07006673396781771,1,8,LogisticRegression
73,0.0,0.002439973968880506,1,8,LogisticRegression
74,0.0,0.0024853084685532486,1,8,LogisticRegression
75,1.0,0.20452744002140133,1,8,LogisticRegression
76,0.0,0.0033510468241212204,1,8,LogisticRegression
77,1.0,0.7468420322423207,1,8,LogisticRegression
78,0.0,0.0021467816103908073,1,8,LogisticRegression
0,0.0,0.01543751835577908,2,8,LogisticRegression
1,0.0,0.04469620539584029,2,8,LogisticRegression
2,1.0,0.9594928206301405,2,8,LogisticRegression
3,1.0,0.5250518860977633,2,8,LogisticRegression
4,0.0,0.031482263287129136,2,8,LogisticRegression
5,1.0,0.7556514715857133,2,8,LogisticRegression
6,1.0,0.8903135939564889,2,8,LogisticRegression
